nr,lat_orig,lon_orig,hell_orig,rdx_orig,rdy_orig,nap_orig,lat_calc,lon_calc,hell_calc,rdx_calc,rdy_calc,nap_calc,lat_diff,lon_diff,hell_diff,rdx_diff,rdy_diff,nap_diff
30018499,50.693647430,-0.899768253,52.7295,-288891.2133,319461.1164,inf,inf,inf,inf,-288866.7863,319371.3734,52.7295,-inf,-inf,-inf,-24.4270,89.7430,inf
30018500,53.026488151,8.532670075,218.1132,365994.3681,564554.1923,inf,inf,inf,inf,365939.0343,564430.5071,218.1132,-inf,-inf,-inf,55.3338,123.6852,inf
30018501,48.167621565,7.849181186,262.9274,338314.4379,22344.1109,inf,inf,inf,inf,338258.1616,22284.0092,262.9274,-inf,-inf,-inf,56.2763,60.1017,inf
30018502,49.778848842,6.578926735,283.6521,240860.0835,199319.4167,inf,inf,inf,inf,240817.4042,199239.5891,283.6521,-inf,-inf,-inf,42.6793,79.8276,inf
30018503,53.936145759,8.742455023,186.4680,375334.9636,666355.6418,inf,inf,inf,inf,375279.2972,666219.8655,186.4680,-inf,-inf,-inf,55.6664,135.7763,inf
30018504,55.500030778,6.411024938,164.5798,219747.9413,835827.8368,123.2503,55.501412831,6.411610360,123.2503,219713.1466,835673.3479,164.5798,-0.001382053,-0.000585422,41.3295,34.7947,154.4889,-41.3295
30018505,55.017634668,2.723530632,262.6020,-15447.1420,784811.2828,220.1894,55.018950929,2.723535508,220.1894,-15452.9411,784664.7773,262.6020,-0.001316261,-0.000004876,42.4126,5.7991,146.5055,-42.4126
30018506,47.848915760,1.153340352,223.2601,-162182.5017,-7175.5323,inf,inf,inf,inf,-162176.5974,-7228.2427,223.2601,-inf,-inf,-inf,-5.9043,52.7104,inf
30018507,52.204683329,0.919523094,230.4900,-150267.9698,477914.5021,inf,inf,inf,inf,-150259.5051,477805.2114,230.4900,-inf,-inf,-inf,-8.4647,109.2907,inf
30018508,50.637694523,8.938187112,121.8872,406162.1377,300262.3883,inf,inf,inf,inf,406099.6308,300169.3554,121.8872,-inf,-inf,-inf,62.5069,93.0329,inf
30018509,52.259922921,8.608612011,278.8314,374886.2111,479541.3573,inf,inf,inf,inf,374829.0701,479427.5941,278.8314,-inf,-inf,-inf,57.1410,113.7632,inf
30018510,57.127536260,2.698748680,228.6485,-8086.7389,1019927.7096,inf,inf,inf,inf,-8091.4713,1019753.2089,228.6485,-inf,-inf,-inf,4.7324,174.5007,inf
30018511,47.715556759,-1.008077243,218.4899,-325164.1156,-10466.0378,inf,inf,inf,inf,-325137.9384,-10517.2223,218.4899,-inf,-inf,-inf,-26.1772,51.1845,inf
30018512,55.112094203,7.792223469,8.5362,308543.8507,794739.6684,-32.5440,55.113429399,7.793026978,-32.5440,308497.6017,794589.2865,8.5362,-0.001335196,-0.000803509,41.0802,46.2490,150.3819,-41.0802
30018513,49.551420251,5.143980308,112.2127,137393.3912,173349.5029,inf,inf,inf,inf,137363.4175,173273.5538,112.2127,-inf,-inf,-inf,29.9737,75.9491,inf
30018514,53.709537526,0.181234189,258.7040,-188574.9232,648436.3582,inf,inf,inf,inf,-188560.2372,648307.2978,258.7040,-inf,-inf,-inf,-14.6860,129.0604,inf
30018515,50.249140297,-0.443532823,42.7804,-260656.8083,267448.4582,inf,inf,inf,inf,-260636.3393,267364.5813,42.7804,-inf,-inf,-inf,-20.4690,83.8769,inf
30018516,48.972033058,4.367538877,311.1685,80299.0375,109362.1305,inf,inf,inf,inf,80275.6653,109294.0766,311.1685,-inf,-inf,-inf,23.3722,68.0539,inf
30018517,50.596562553,-0.302873600,112.6326,-247646.9508,305234.7113,inf,inf,inf,inf,-247627.7865,305146.3357,112.6326,-inf,-inf,-inf,-19.1643,88.3756,inf
30018518,49.259354988,-2.657896763,181.4149,-430163.5283,172678.3340,inf,inf,inf,inf,-430122.7381,172606.6426,181.4149,-inf,-inf,-inf,-40.7902,71.6914,inf
30018519,55.425263913,7.765494923,98.4746,305670.0591,829555.2653,57.5692,55.426636003,7.766295883,57.5692,305624.4587,829400.7790,98.4746,-0.001372090,-0.000800960,40.9054,45.6004,154.4863,-40.9054
30018520,53.009066342,1.125795332,316.8090,-130912.0220,566461.3320,inf,inf,inf,inf,-130905.2296,566341.4933,316.8090,-inf,-inf,-inf,-6.7924,119.8387,inf
30018521,48.916387334,1.380092742,296.9794,-138810.7625,110593.9027,inf,inf,inf,inf,-138806.7949,110527.3837,296.9794,-inf,-inf,-inf,-3.9676,66.5190,inf
30018522,56.181020296,-0.321666719,221.3496,-199645.2819,925597.2022,inf,inf,inf,inf,-199626.8577,925435.4183,221.3496,-inf,-inf,-inf,-18.4242,161.7839,inf
30018523,54.694163162,2.178195765,26.8656,-51949.4852,750251.8106,-15.4618,54.695438542,2.178120296,-15.4618,-51951.0116,750109.6831,26.8656,-0.001275380,0.000075469,42.3274,1.5264,142.1275,-42.3274
30018524,48.396991016,2.968860654,45.6684,-24235.5786,47759.9093,inf,inf,inf,inf,-24246.4168,47699.8144,45.6684,-inf,-inf,-inf,10.8382,60.0949,inf
30018525,56.801773605,6.737345159,310.9439,237609.8225,981259.9156,inf,inf,inf,inf,237574.0078,981087.9796,310.9439,-inf,-inf,-inf,35.8147,171.9360,inf
30018526,55.498742586,4.015725394,147.2006,68262.7686,836055.1635,105.1837,55.500120653,4.015928934,105.1837,68246.9306,835901.9112,147.2006,-0.001378067,-0.000203540,42.0169,15.8380,153.2523,-42.0169
30018527,54.284719757,6.022026938,-6.1452,196354.0535,700187.7195,-45.8869,54.285958696,6.022552337,-45.8869,196321.0565,700049.4942,-6.1452,-0.001238939,-0.000525399,39.7417,32.9970,138.2253,-39.7417
30018528,54.050671101,7.372242599,227.6194,285023.7176,675748.8970,188.1502,54.051882104,7.372976043,188.1502,284979.4264,675612.8024,227.6194,-0.001211003,-0.000733444,39.4692,44.2912,136.0946,-39.4692
30018529,54.226017424,7.790354897,217.2809,311748.8698,696101.4458,178.0855,54.227248427,7.791153506,178.0855,311701.4034,695962.7137,217.2809,-0.001231003,-0.000798609,39.1954,47.4664,138.7321,-39.1954
30018530,47.974306864,2.488825986,275.9423,-61631.8401,2001.5002,inf,inf,inf,inf,-61638.3922,1946.9854,275.9423,-inf,-inf,-inf,6.5521,54.5148,inf
30018531,56.472795425,7.231816481,156.0349,268821.6346,945270.9971,inf,inf,inf,inf,268781.6110,945103.0776,156.0349,-inf,-inf,-inf,40.0236,167.9195,inf
30018532,56.592233492,3.267628986,284.5119,24613.7040,959060.8759,inf,inf,inf,inf,24604.3641,958893.3618,284.5119,-inf,-inf,-inf,9.3399,167.5141,inf
30018533,56.018060798,1.273983551,149.6939,-101677.3304,900557.3581,inf,inf,inf,inf,-101671.3679,900397.8006,149.6939,-inf,-inf,-inf,-5.9625,159.5575,inf
30018534,56.412848050,-0.476460715,17.2876,-207097.7696,952164.2339,inf,inf,inf,inf,-207078.1871,951999.3481,17.2876,-inf,-inf,-inf,-19.5825,164.8858,inf
30018535,56.430149255,-0.196588100,7.3773,-189689.6772,952684.7066,inf,inf,inf,inf,-189672.2665,952519.6277,7.3773,-inf,-inf,-inf,-17.4107,165.0789,inf
30018536,53.932766606,-0.560216021,202.2545,-235372.6140,677027.5010,inf,inf,inf,inf,-235351.8413,676895.4143,202.2545,-inf,-inf,-inf,-20.7727,132.0867,inf
30018537,55.719884842,4.602099611,52.4989,105618.1395,860131.3996,10.5190,55.721290582,4.602394951,10.5190,105597.8301,859974.9836,52.4989,-0.001405740,-0.000295340,41.9799,20.3094,156.4160,-41.9799
30018538,50.057364094,-0.072530277,254.5830,-235827.2800,244118.7664,inf,inf,inf,inf,-235810.1024,244037.4304,254.5830,-inf,-inf,-inf,-17.1776,81.3360,inf
30018539,48.098084042,6.669485293,70.5570,250618.2283,12398.2081,inf,inf,inf,inf,250572.8151,12340.0046,70.5570,-inf,-inf,-inf,45.4132,58.2035,inf
30018540,54.798387738,4.425732819,52.1670,93136.8302,757619.8749,10.8849,54.799684563,4.426007323,10.8849,93117.2229,757475.7138,52.1670,-0.001296825,-0.000274504,41.2821,19.6073,144.1611,-41.2821
30018541,49.775891196,8.289418945,240.1507,364077.8817,202411.8201,inf,inf,inf,inf,364019.8404,202330.5754,240.1507,-inf,-inf,-inf,58.0413,81.2447,inf
30018542,56.918329683,2.864278134,156.5593,1112.9185,996228.9619,inf,inf,inf,inf,1106.8339,996057.2115,156.5593,-inf,-inf,-inf,6.0846,171.7504,inf
30018543,47.656211289,8.118908390,195.7355,360474.4372,-33867.5089,inf,inf,inf,inf,360414.9446,-33921.2960,195.7355,-inf,-inf,-inf,59.4926,53.7871,inf
30018544,55.565245189,1.893152593,250.8724,-65554.7401,848061.3167,inf,inf,inf,inf,-65553.7395,847907.7092,250.8724,-inf,-inf,-inf,-1.0006,153.6075,inf
30018545,54.209739140,-0.806557424,101.6616,-248846.6718,709149.7174,inf,inf,inf,inf,-248823.9436,709013.9380,101.6616,-inf,-inf,-inf,-22.7282,135.7794,inf
30018546,57.138758418,2.386607466,194.6289,-26959.9527,1021946.3127,inf,inf,inf,inf,-26962.3063,1021771.7225,194.6289,-inf,-inf,-inf,2.3536,174.5902,inf
30018547,52.885328187,-0.920338204,129.9566,-269190.0273,562790.9429,inf,inf,inf,inf,-269166.0017,562672.5559,129.9566,-inf,-inf,-inf,-24.0256,118.3870,inf
30018548,51.248555483,0.165800732,202.7283,-209344.7779,375172.7809,inf,inf,inf,inf,-209329.8035,375075.9600,202.7283,-inf,-inf,-inf,-14.9744,96.8209,inf
30018549,52.143097149,-1.460400484,94.5250,-313251.2772,483776.2664,inf,inf,inf,inf,-313222.4236,483667.4715,94.5250,-inf,-inf,-inf,-28.8536,108.7949,inf
30018550,48.962353362,1.875982179,63.9073,-102227.9439,113862.2202,inf,inf,inf,inf,-102228.5107,113795.0508,63.9073,-inf,-inf,-inf,0.5668,67.1694,inf
30018551,52.479741706,2.366037746,205.4219,-50203.9625,503395.0275,161.3875,52.480758063,2.366024453,161.3875,-50207.7798,503281.9847,205.4219,-0.001016357,0.000013293,44.0344,3.8173,113.0428,-44.0344
30018552,52.809659729,0.656378391,183.6404,-163830.7541,546269.0558,inf,inf,inf,inf,-163820.0208,546151.8389,183.6404,-inf,-inf,-inf,-10.7333,117.2169,inf
30018553,54.541947393,1.642592831,-1.2906,-87358.5861,735002.3856,inf,inf,inf,inf,-87355.8150,734862.3369,-1.2906,-inf,-inf,-inf,-2.7711,140.0487,inf
30018554,54.256950227,2.874511080,164.6293,-8771.8906,699788.6277,123.0379,54.258177741,2.874550191,123.0379,-8779.2394,699652.1262,164.6293,-0.001227514,-0.000039111,41.5914,7.3488,136.5015,-41.5914
30018555,48.302762013,0.620195388,34.1109,-198861.8989,45687.1365,inf,inf,inf,inf,-198850.9854,45628.5759,34.1109,-inf,-inf,-inf,-10.9135,58.5606,inf
30018556,48.169659417,-1.110280658,284.0915,-328425.1314,40626.5611,inf,inf,inf,inf,-328398.1207,40569.4926,284.0915,-inf,-inf,-inf,-27.0107,57.0685,inf
30018557,55.747575633,4.619888850,166.0847,106770.4222,863204.7407,124.1043,55.748984676,4.620186836,124.1043,106749.9944,863047.9504,166.0847,-0.001409043,-0.000297986,41.9804,20.4278,156.7903,-41.9804
30018558,53.652050416,-0.680433810,-3.2858,-245892.5259,646521.7360,inf,inf,inf,inf,-245870.6985,646393.3235,-3.2858,-inf,-inf,-inf,-21.8274,128.4125,inf
30018559,53.710312688,8.997921087,273.2493,393366.6136,642055.1131,inf,inf,inf,inf,393308.4918,641922.0461,273.2493,-inf,-inf,-inf,58.1218,133.0670,inf
30018560,55.147899000,7.744160227,128.1608,305343.9725,798623.6551,87.0704,55.149238492,7.744956336,87.0704,305298.1562,798472.8407,128.1608,-0.001339492,-0.000796109,41.0904,45.8163,150.8144,-41.0904
30018561,57.448855552,2.738542882,146.0204,-4319.3143,1055668.9340,inf,inf,inf,inf,-4324.2149,1055490.1404,146.0204,-inf,-inf,-inf,4.9006,178.7936,inf
30018562,54.096664997,-0.032545883,201.5617,-199407.2406,692487.5577,inf,inf,inf,inf,-199390.8285,692353.3810,201.5617,-inf,-inf,-inf,-16.4121,134.1767,inf
30018563,54.423735542,-2.643488208,63.3477,-365620.5342,744784.6945,inf,inf,inf,inf,-365582.9229,744645.5436,63.3477,-inf,-inf,-inf,-37.6113,139.1509,inf
30018564,49.264183823,5.067527341,72.0447,131720.7499,141409.5180,inf,inf,inf,inf,131691.2230,141337.3288,72.0447,-inf,-inf,-inf,29.5269,72.1892,inf
30018565,55.730996623,-0.749498153,-10.4260,-230526.7995,877810.5765,inf,inf,inf,inf,-230504.9233,877654.6978,-10.4260,-inf,-inf,-inf,-21.8762,155.8787,inf
30018566,57.287051016,3.612822832,2.6893,47801.2921,1035957.3838,inf,inf,inf,inf,47789.7008,1035780.5192,2.6893,-inf,-inf,-inf,11.5913,176.8646,inf
30018567,53.494151371,1.999829809,99.5795,-69765.4228,617294.4227,inf,inf,inf,inf,-69765.8415,617168.1317,99.5795,-inf,-inf,-inf,0.4187,126.2910,inf
30018568,54.012834346,-1.179691471,301.7692,-275138.6193,689466.2406,inf,inf,inf,inf,-275112.7754,689332.9759,301.7692,-inf,-inf,-inf,-25.8439,133.2647,inf
30018569,52.054424518,-1.743123837,149.5141,-333511.1927,475808.4774,inf,inf,inf,inf,-333479.8796,475700.7590,149.5141,-inf,-inf,-inf,-31.3131,107.7184,inf
30018570,50.066932265,-1.070638790,75.4709,-307067.7688,250970.2964,inf,inf,inf,inf,-307041.6527,250888.6654,75.4709,-inf,-inf,-inf,-26.1161,81.6310,inf
30018571,54.085791256,3.135125666,50.9102,7610.5471,680174.0797,9.4528,54.086999811,3.135207141,9.4528,7600.9856,680039.7649,50.9102,-0.001208555,-0.000081475,41.4574,9.5615,134.3148,-41.4574
30018572,49.103601887,1.792793869,148.9706,-107556.8298,129860.5799,inf,inf,inf,inf,-107556.5994,129791.5933,148.9706,-inf,-inf,-inf,-0.2304,68.9866,inf
30018573,54.975227110,-1.099570910,309.0050,-260166.9154,795831.3594,inf,inf,inf,inf,-260142.0353,795685.4149,309.0050,-inf,-inf,-inf,-24.8801,145.9445,inf
30018574,55.795472847,1.143886108,17.4134,-111276.4255,876262.9594,inf,inf,inf,inf,-111269.4688,876106.3609,17.4134,-inf,-inf,-inf,-6.9567,156.5985,inf
30018575,55.553460425,2.755649363,113.4438,-11181.6896,844396.8826,70.5931,55.554839896,2.755651370,70.5931,-11187.5199,844243.2806,113.4438,-0.001379471,-0.000002007,42.8507,5.8303,153.6020,-42.8507
30018576,55.500572264,0.542524606,248.1366,-151218.4047,845881.7926,inf,inf,inf,inf,-151206.7125,845729.1048,248.1366,-inf,-inf,-inf,-11.6922,152.6878,inf
30018577,50.964207368,-2.977535602,114.8705,-431769.4342,364110.6034,inf,inf,inf,inf,-431726.8209,364016.6282,114.8705,-inf,-inf,-inf,-42.6133,93.9752,inf
30018578,55.083823041,5.229864179,276.3085,144945.8392,789005.1113,235.4328,55.085155149,5.230263274,235.4328,144920.0135,788856.8052,276.3085,-0.001332108,-0.000399095,40.8757,25.8257,148.3061,-40.8757
30018579,49.505199436,-0.462945695,97.9703,-268611.5098,184962.4425,inf,inf,inf,inf,-268590.7413,184888.2219,97.9703,-inf,-inf,-inf,-20.7685,74.2206,inf
30018580,49.471943903,-0.569509261,42.1957,-276615.1328,181887.3444,inf,inf,inf,inf,-276593.3926,181813.5375,42.1957,-inf,-inf,-inf,-21.7402,73.8069,inf
30018581,56.238678367,-2.090771619,91.0780,-308595.7290,942266.4097,inf,inf,inf,inf,-308563.5468,942103.4507,91.0780,-inf,-inf,-inf,-32.1822,162.9590,inf
30018582,50.705797999,-0.122892843,312.2604,-234013.8651,316390.3130,inf,inf,inf,inf,-233996.3073,316300.5379,312.2604,-inf,-inf,-inf,-17.5578,89.7751,inf
30018583,53.871233935,8.717199696,240.3444,374012.9404,659057.9450,inf,inf,inf,inf,373957.3794,658923.0425,240.3444,-inf,-inf,-inf,55.5610,134.9025,inf
30018584,51.142154265,-0.658907497,299.6763,-267787.9691,367808.1143,inf,inf,inf,inf,-267765.7664,367712.5750,299.6763,-inf,-inf,-inf,-22.2027,95.5393,inf
30018585,55.907796348,5.099008615,155.9136,136957.3709,880835.7534,114.0496,55.909225249,5.099382588,114.0496,136933.3136,880676.6187,155.9136,-0.001428901,-0.000373973,41.8640,24.0573,159.1347,-41.8640
30018586,50.021173623,-2.013082040,289.8478,-374869.0762,252253.6144,inf,inf,inf,inf,-374834.5003,252172.3001,289.8478,-inf,-inf,-inf,-34.5759,81.3143,inf
30018587,56.625990461,-0.714163658,270.5934,-219692.1077,977110.2472,inf,inf,inf,inf,-219670.7375,976942.4887,270.5934,-inf,-inf,-inf,-21.3702,167.7585,inf
30018588,48.968961899,7.873334156,101.5151,337130.1737,111560.7815,inf,inf,inf,inf,337074.7636,111490.3403,101.5151,-inf,-inf,-inf,55.4101,70.4412,inf
30018589,54.080677682,2.709231008,113.4191,-20275.1545,680564.5249,71.7337,54.081883694,2.709247083,71.7337,-20281.2267,680430.3847,113.4191,-0.001206012,-0.000016075,41.6854,6.0722,134.1402,-41.6854
30018590,55.052800715,1.063314732,14.8064,-121368.2164,793938.7490,inf,inf,inf,inf,-121360.6960,793791.9884,14.8064,-inf,-inf,-inf,-7.5204,146.7606,inf
30018591,52.202813185,-0.324968804,70.4231,-235208.5498,483677.6759,inf,inf,inf,inf,-235189.4343,483568.3344,70.4231,-inf,-inf,-inf,-19.1155,109.3415,inf
30018592,48.875461561,1.945047620,132.4601,-97619.4334,103961.9127,inf,inf,inf,inf,-97620.6568,103895.8575,132.4601,-inf,-inf,-inf,1.2234,66.0552,inf
30018593,50.211272521,8.620993523,65.7631,385827.2997,251814.3745,inf,inf,inf,inf,385766.9412,251727.1789,65.7631,-inf,-inf,-inf,60.3585,87.1956,inf
30018594,49.682674623,-0.702088064,167.9264,-284273.1084,206065.1564,inf,inf,inf,inf,-284250.2109,205988.5922,167.9264,-inf,-inf,-inf,-22.8975,76.5642,inf
30018595,54.985643249,-1.291979684,129.3927,-272346.6194,798127.7374,inf,inf,inf,inf,-272320.1984,797981.6100,129.3927,-inf,-inf,-inf,-26.4210,146.1274,inf
30018596,54.453119484,-1.462778978,63.5978,-288947.3986,740061.9226,inf,inf,inf,inf,-288919.3996,739922.7831,63.5978,-inf,-inf,-inf,-27.9990,139.1395,inf
30018597,51.908340351,8.781230817,-3.4965,388492.0985,440992.1168,inf,inf,inf,inf,388432.9423,440882.7598,-3.4965,-inf,-inf,-inf,59.1562,109.3570,inf
30018598,49.691935338,-0.488559704,65.3864,-268809.6369,205843.1846,inf,inf,inf,inf,-268788.6687,205766.5375,65.3864,-inf,-inf,-inf,-20.9682,76.6471,inf
30018599,48.219961082,5.204319838,14.2303,141396.5676,25160.1024,inf,inf,inf,inf,141364.8850,25101.3213,14.2303,-inf,-inf,-inf,31.6826,58.7811,inf
30018600,53.456740098,0.964534983,271.4557,-138662.7583,616868.1351,inf,inf,inf,inf,-138654.5732,616742.4209,271.4557,-inf,-inf,-inf,-8.1851,125.7142,inf
30018601,49.155745154,-2.651923188,175.0852,-430982.9244,161146.9063,inf,inf,inf,inf,-430942.1297,161076.5591,175.0852,-inf,-inf,-inf,-40.7947,70.3472,inf
30018602,52.791190230,0.574461264,254.7634,-169482.7219,544581.9752,inf,inf,inf,inf,-169471.2972,544464.9988,254.7634,-inf,-inf,-inf,-11.4247,116.9764,inf
30018603,49.054187522,-2.328412131,255.0128,-408637.5005,147373.2680,inf,inf,inf,inf,-408599.6043,147304.3713,255.0128,-inf,-inf,-inf,-37.8962,68.8967,inf
30018604,56.928752374,2.133556373,285.3332,-43382.5360,999222.4024,inf,inf,inf,inf,-43383.0277,999050.6509,285.3332,-inf,-inf,-inf,0.4917,171.7515,inf
30018605,48.691375553,1.274619718,271.2317,-147926.5078,86000.8951,inf,inf,inf,inf,-147921.6079,85937.2951,271.2317,-inf,-inf,-inf,-4.8999,63.6000,inf
